!	!; Oh; ah; alas; exclamation mark; oh
molestia	annoyance
molesto	annoying; harasses; torments; troublesome
molgere	troublesome
molino	mill; mills
molla	soft; wet
mollare	soften
mollo	soft; wet; yielding
molo	masses; pier
molta	many
moltiplicare	multiplying
moltiplicavanon	multiplied
moltitudine	crowd; multitude
molto	Many; Much; great; greatly; long; many; much; very; very much
Molza	Molza; Molza (proper name)
momento	importance; moment
Mompolier	Montpellier
Mompoliero	Mompolier
monaca	nun
monachetto	little monks
monaco	Monaco; monk; monks
monarchia	monarchy
monaster	monastery
monasterio	monastery
monastero	monasteries; monastery
Moncalieri	Moncalieri
monchio	mutilated
monda	clean
mondizia	cleanliness
mondo	clean; cleared; world
Monese	of Monese
moneta	coins
monetiere	moneyers
Monferrante	Montferrand
Monferrato	Monferrato
Mongia	Mount
Mongibello	Mount Etna
Mongrana	Mongrana; Mongrana (a place name, referring to the ancestral seat of the House of Chiaramonte); Montgrà
monile	necklace
monister	monastery
Monodante	Monodante; Monodante (a proper name); Monodante's; Monodontus (a proper name); of Monodante
monstruoso	monstrous
montagna	mountain; mountains
Montalban	Montalban; Montalbano; Montalbán
Montalbano	Montalbano
montana	mountain
montanar	mountain dweller
montano	mountain; mountainous
montare	Mount; boards; climb; climbing; climbs; mount; mounted; mounts; rises; rising; to climb; to climb up; to mount; was mounting
montaro	they boarded
monte	heap; mountain; mountains; mounts
Montealbano	Montealbano
Montefiore	Montefiore
monti	Mountains; mount; mountains; rises
monticel	hillock; little mountain; small mountain
Montino	Montino
monton	ram
montone	rams
montuoso	mountainous
monumento	monuments
mora	I may die; May he die; Moorish; die; dies; may die
Morando	Morando; Morando (proper name); hoping
Moratto	Moratto
Moravi	Moravians
morbido	soft
morbo	disease
mordace	biting; mordant
mordare	bite
mordente	biting
mordere	bit; bites; biting; bitten; they were biting; to bite
more	dies
Morea	Morea
morella	dark-colored (feminine singular)
moresca	Moorish
moresco	Moorish
Morgana	Morgana
Morgante	Morgante
Mori	Moors
Morini	Morini (a people of Belgic Gaul)
morire	Dead; I will die; dead; dead people; die; die (subjunctive); died; dies; dying; killed; may die; might die; to die; to die on you; was dying; will die
mormorare	murmuring
mormorio	murmur; murmurs
moro	I die; Moor; Moorish; die; the Moor
morso	bit; bite; bites; bits; bridle; rein
mortal	deadly; mortal
mortale	deadly; mortal; mortals
morte	Death; death; deaths
mortella	myrtle; myrtles
mortifer	death-bringing
mortifero	deadly; death-bringing; death-dealing
morto	dead; dead man; death; deaths; killed; the dead
Mosa	Meuse
mosca	flies; fly
moschea	mosque
Moschino	Moschino
Mosco	Moschus; Mosco (a proper name)
mossa	moved; movement; set in motion; starting blocks; waged
Mossesi	moved
mosto	must
mostra	display; review; show; show (subjunctive); shows
mostrammare	Show me
mostrare	I will show; Show; They show; should show; show; show it; show me; showed; showing; shown; shows; they showed; to show; was showing; will show; you show
mostrarre	showed
mostrassere	showed
mostratemere	Show me
mostravare	showed
mostrerottare	will show you
mostrire	show you
mostro	monster; monsters; show; shown; shows; you show
mostrolla	I show her
mostrollare	showed it to him
mostrollo	showed it to him
mostrossare	showed herself
mostruoso	monstrous
mota	moved
motere	with me
moto	movement; movements
Motor	Mover
motte	jests
motteggiare	joking; to mock
motto	a word; motto; sign; witty remark; word
movare	move
moveo	moved
mover	move; movement; moving; to move
movere	might move; moved; movement; moving; to move
movimento	movement; movements
mozzare	cut off
mozzo	cut; cut off; cut short; shortened
mpacciare	hinders
mpedire	hinders
muffa	mold
muffato	moldy
muggiare	to low; to roar
muggire	bellowing; roars; to moo
mugliando	bellowing
mugliare	bellowing
mulacchia	jackdaws
mulatier	muleteer
Mulga	Mulga; Mulga (a place name)
muliebre	womanly
mulo	mules; mullets
mulsa	coaxed
multa	fines; penalty
multilustre	many-antlered
multiplicare	increased; multiplies
multiplicato	multiplied
multitudine	multitude
munire	fortified
munizion	ammunition; supply
munizione	munitions
muorare	die; dies; may die
muorere	die; you die
muovare	move
muovere	bring; may move; move; moved; moved (he) launched; movement; moves; moving; to move
muovonsiare	they move
muraglia	wall
murato	walled
mure	wall
murmura	murmur; murmurs
Murmuranti	murmuring
murmurare	to murmur
muro	wall; walls
musa	Muses
musaico	mosaic
muschio	musk
Muse	Muses
musica	music
musico	musicians
muso	muzzle; snout
Mussuro	Mussuro
muta	changes
mutare	I changed; change; changed; changes; changing; moves; silent; to change; to move; transformed; was changing; we change; will change
mutato	changed
mutavano	they changed
mutazion	change
mutere	will change
muterire	would exchange
muto	change; changes; exchanges; mute; silent; speechless; you change
mutollo	would exchange
mutossere	changed herself
mutosso	moved
Muzio	Muzio
nabate	Nabataean
Nabatei	Nabataeans
Nabucco	Nebuchadnezzar
Nabuccodonosor	Nebuchadnezzar
nalrollo	told her
nano	dwarf
Napoli	Naples
nappo	cup; goblet; goblets
narancio	orange trees
Narbona	Narbonne
nardo	spikenard
nare	nostrils
narere	I narrated; I told
narramare	tell me
narrandolo	telling her
narrare	Having told; He/She tells; They narrate; he tells; narrated; narrates; narrating; telling; tells; to narrate; to tell; to tell you; told; was narrating; was telling
narre	narrate; tell; you tell
narrollare	he told him
narrollo	he narrated it; narrated to her; told him
narronno	narrated to us
Nasamona	of the Nasamones
Nasamoni	Nasamones
nascare	they narrate
nascendo	being born
nascente	rising
nascere	I hide; I was born; are born; be born; birth; born; is born; may be born; to arise; to be born; was being born; was born; will be born
nascerian	would be born
nascondere	are born; hid; hidden; hide; hides; may hide; to hide
nascoso	hidden
nascosto	hidden
nase	noses
nasere	I narrate
naso	nose
nassare	will narrate
nastro	ribbon
nasuto	big-nosed
Natalia	Natalia
natio	native
nativo	innate; native
natura	Nature; nature
natural	natural
naturale	natural
naturalmente	naturally
naufragio	shipwreck; shipwrecks
naulo	fare
Nausicaa	Nausicaa
nauta	sailor; sailors
Navagero	Navagero
navale	naval
Navarra	Navarre
nave	ship; ships
navigante	navigators; of the sailors; sailing; sailors
navigare	navigating; sails; to sail
naviliare	ship
navilio	boat; ship; vessel
navilo	ships
nazion	nation
nazione	nation; nations
ncalzare	urges
ncanto	enchantment
ncendere	inflames
ncontro	encounter
ncresbere	grieved; it grieved him; regretted
né	And; In; In the; Neither; Nor; about it; about them; along; and; and from it; away; by it; by it / from it; by them; even; for it; for us; from it; from it / of them; from them; from there; from there / out of it; from us; have; her; herself; him; him/it; himself; himself/herself; himself/herself (reflexive); in; in it; in the; in them; in which; in/into; into; into it; into the; it; neither; nor; not; not even; of her; of him; of him/it; of it; of them; them; themselves; then; thence; there; thereby; therefore; thereof; to; to it; to the; to them; to us; to you (of it); us; with it
ne'	Nor; in the; in their; into; into the; nor
nebbia	fog
nebuloso	foggy
necessario	necessary
necessità	necessity
necessitade	need
necessitare	compelled
Neera	Neera (a woman's name)
nefanda	abominable
nefande	abominable; unspeakable; wicked
nefando	abominable; unspeakable; wicked
negadtare	denied
negare	denied; deny; denying; to deny; was denying; will deny
negargle	to deny him
negarmare	to deny me
neghitoso	sluggish
negletto	neglected
negligente	negligent
negligenza	negligence
negozio	task
negra	black
negre	black
negro	Negro (river); black; black man
negromante	necromancer; sorcerer
negromanzia	necromancy
nembo	cloud
Nembrotte	Nimrod; Nimrod's
Nemea	Nemea
nemico	enemies; enemy
neo	blemish
nequizia	wickedness
nerbo	sinew; strength
nerboso	sinewy
Nereide	Nereids
Neri	Black (people)
nero	black; dark
Neron	Nero
Nerone	Nero
Neroni	Neros
nervo	nerves
nessuno	No; No one; any; no; no one; no other; none
Nestor	Nestor
Nestorre	Nestor
nettare	nectar
nettareo	nectar-like
netto	clean; cleanly; clear; completely
Nettunno	Neptune
Nettuno	Neptune
nevere	snows
nfedel	unfaithful
nfernare	hell
nferno	hell; inferno
ngoia	strangles
ngombrare	burdens
ni	them
nibio	kite
nibo	kites
Nicolò	Nicholas; Nicolò
Nicosia	Nicosia
nido	nest; nests
niega	denies
niegare	denies; deny; refuses
niego	denies; deny; refuses
niente	nothing
nieve	snow; snows
nievi	snows
nievo	snows
Nil	Nile
Nilo	Nile
nimica	enemies; enemy; hostile
nimicizia	enmity
nimico	enemies; enemy; hostile; hostile (feminine plural)
ninfa	nymph; nymphs
Nino	Ninus
nipote	grandchildren; granddaughter; grandson; grandsons; nephew
nipotin	little grandson
Nireo	Nireus
no	No; except; no; not; whether
nobil	noble
nobile	most noble; noble
nobiltà	nobility
nobiltade	nobility
nobiltata	nobility
nocchier	helmsman
nocchiere	helmsmen
nocchiero	helmsman
noccia	may harm
nòce	harms
nocea	was harming
nocedere	harm; might harm
nocente	guilty; harmful
noceo	harmed
nocere	harmed; harming; was harming
nochier	helmsman; sailor
nochiere	sailors
nochiero	helmsman
nociuto	harmed
nocivo	harmful
nocque	harmed
nocquer	harmed
nocquere	harmed
nocumento	harm
nodo	bond; knot; knots
noi	We; of us; us; we
noia	annoyance; boredom; bother; trouble
noiare	to annoy
noiarto	to annoy you
noioso	boring; irksome; tedious
nol	and not; cannot; him; him (him/it, i.e., the killer); him not; it; it (him); it (negative); it (not); it not; not; not him; not it
nolo	him (him not)
noma	names
nomade	nomadic; wandering
nomai	named
nomar	to name
nomare	called; named; to name; was named
nomata	named
nomato	named
nome	name; names; renown
nomerare	will call themselves
nominanza	fame; renown
nominare	Named; calls; named; named themselves; naming; to name; we name
nominosso	called herself; named herself; named himself; was named
nomo	name
Nomossi	was named
nomosso	named; named himself
non	Do not; Not; do not; except; no; not; not even
nona	ninth; ninth (hour)
nondimeno	nevertheless
nono	ninth
Norandin	Norandin; Norandino; of Norandino
Norandino	Norandino
Norbelanda	Norbelanda
Norizi	Noricans
Norizia	Norizia; Norway
Normandi	Normans
normando	Norman
normare	Norman
Nortfozia	Norfolk
Norvegia	Norway
nostrale	native
nostro	our; ours
nota	blame; fame; known; marks; notes; reproachful; signs
notaio	notaries
notare	called; is called; is named; known; names; note; noted; noticed; swimming; to be noted; to notice; to swim
notizia	information; knowledge; news; notice
noto	South Wind; South wind; known; notice; notices; south wind; well-known
notricare	feeds
notrire	nourished; nourishes
notrita	nourished
notrito	nourished
notte	Night; night; nights
nottola	owls
notturna	nocturnal
notturno	Night; nightly; nocturnal
nova	new
novanta	ninety
Novara	Novara
nove	last; nine
novel	new
novella	new; news; stories; tale; young; youthful
novellamente	newly; recently
novello	new
novembre	November
Novengrado	Nine degrees; Novigrad
noverare	to count
novità	novelty
novo	new
nozze	wedding
nsegna	banners
nsegno	teach
ntascare	pockets
ntelletto	intellect
ntendere	heard; understands; understood
ntenerire	softens
nterroppa	interrupted
ntese	understood
ntiera	entire
ntoppare	encounters
ntorno	around
ntrare	enter; entered
nu	Pale; bare; can; from it; from which; his; in; in the; in this; indeed; naked; new; no; nor; not; nothing; now; of him/it; of it; of the; than; their; there; thereof; to him; to us; us; where; whom
nube	Clouds; Nubians; cloud; clouds; of the Nubians
Nubi	Nubians; clouds
Nubia	Nubia
nubiano	Nubian
nubilose	cloudy
nubiloso	cloudy
nuca	nape
nudo	bare; naked
nugolo	clouds
nui	us; we
nulla	nothing
nullo	other; void
Numa	Numa
nume	deity; gods
numer	count; number; numerous
numerare	counted; counting
numero	company; number
numerorse	numbered
Numide	Numidian (lands)
numma	coins
nunzio	messenger
nuocciare	may harm
nuocer	to harm
nuocere	harm; harms; to harm
nuora	daughter-in-law
nuotare	swim; swimming; swims; to swim; was swimming; will swim
nuoto	swimming
nuovamente	again
nuovo	New; again; anew; fresh; ignorant; new; news; strange
Nursine	of the Nursian (referring to Nursia, a town in ancient Italy)
nutrice	nurse
nutrire	fed; nourished; nurtured; reared; to nourish
nuvolo	clouds
nvita	invites
nvitare	invited; invites
nvito	invitation; invites
o	O; O (either/or; used here as an exclamation or interjection, meaning 'Oh' or 'O'); O (exclamation); Oh; Or; Whether; either; o; oh; or; whether
obbligazion	obligation
obbligo	obligation
obbrobrio	disgrace; shame; shameful
obbrobriosamente	shamefully
obbrobrioso	shameful
Oberto	Oberto
Obici	Obizzi
obiezion	objection
Obizi	Obizi
Obizzo	Obizzo; Obizzo (proper name); Obizzo (proper name, a male given name)
oblazion	offering
oblazione	offering
obliare	forgets; forgetting; is forgotten; might forget; they forgot
obligare	to bind oneself; to obligate
obligato	obligated
obligazion	obligation; obligations
obligo	obligation; obligations
oblio	Oblivion; forget; oblivion
obliquo	oblique
oblivion	oblivion
oblivione	oblivion
occasion	opportunity
occasione	occasion; opportunities; opportunity
occaso	sunset; west
occhio	eye; eyes
occidente	west
occidere	you kill
occision	slaughter
occisione	killings
occormare	encountered
occorrere	appears; happened; may occur; meets; might be needed; occur; occurred; occurs
occorso	encounter; occurred
occultamente	secretly
occultare	hidden; to hide
occulto	conceals; hidden
occupare	occupied; occupies; occupy; overwhelmed; to occupy
occurrenza	occurrences
Oceàn	Ocean
Oceano	Ocean; ocean
Ocnei	Ocnei
Ocno	Ocnus
Ocricoli	Ocricoli
oda	hear; hears; may hear; ode
odano	hear
odare	be heard; hear; hears; is heard; may be heard; may hear; praise
ode	hears
odiare	Hear; I hated; are heard; hated; hates; hatred; hear; hears; to hate; you hated
odiato	hated
odine	hear
odio	hated; hatred
odioso	hateful
Odo	Odo
Odoardo	Edward; Odoardo
odon	are heard; hear themselves; they hear
odor	fragrance; odors; scent; smell; the scent; the smell
odorare	smell; to smell
odorato	fragrant
odore	fragrances; scent; scents; smell
Odorico	Odoric; Odorico
odorifera	fragrant
odorifere	fragrant
odorifero	fragrant
offenda	offend
offendea	offended
offendere	harms; injured; may harm; may offend; offended; offending; offends; offense; strikes; to offend; will offend; wounded; wounds
offeriare	offered; was offering
offerire	I offer; offer; offered; offering; offers; to offer; will offer
offerta	offer; offerings; offers
offesa	injuries; offended; offense; offenses; offensive; wrongs
offeso	harmed; offended; wounded
officina	workshops
officio	office (religious service)
offico	services
offrire	offered
offuscare	obscured; to obscure
offuscato	clouded; obscured
offusciare	obscures
og	any; each; every
oggetto	object
oggi	Today; today
oggimai	by now; from now on; henceforth; now
oglio	Oglio; oil
ognare	every
ogni	Every; any; each; every
ognita	every; of every; than any
ogniuna	each one
ogno	always
ognor	always; ever
ognora	always
ognorare	always
ognore	always; ever
ognuare	each one
ognun	Everyone; each one; everyone
ognuna	each; each one
ognuno	Everyone; each one; everyone
ognunqusione	everyone
oh	Oh; oh
ohimè	Alas; alas
ohimere	alas
olà	hey
Olanda	Holland
Oldrado	Oldrado
òli	asked him; him (clitic, combining 'gli' with preceding 'dimandò')
Olimpia	Olimpia; Olympia
Olimpio	Olympius
Olindro	Olindo; Olindro; of Olindro
olio	oil
oliva	olive tree; olives
Olivier	Oliver; Olivier
Oliviero	Oliver; Oliver's; Olivier; Oliviero
olla	pots
olmo	elm; elms
olocausto	holocaust
oltra	Beyond; besides; beyond
oltraggiare	insults; outraged
oltraggio	offense; outrage; outrages
oltramontano	ultramontane
oltre	Besides; Beyond; across; besides; beyond
oltremodo	exceedingly
oltro	Beyond; beyond; further
Olvito	Olvito
omai	by now; now
ombilico	navel
ombra	shade; shades; shadow; shadows
ombrare	to shade
ombrella	little shadows
Ombri	Umbrians
ombroso	shady
Ombruno	Ombruno
omere	shoulders
omero	Homer; shoulder
omicida	murderer; murderous
omicidiale	murderous
omicidio	Homicide; murder; murders
omicido	murderous
omiciuolo	little man
omino	men
omo	man
oncia	inch; ounce
onda	Whence; by which; for which; from where; from which; from whom; like waves; of the waves; so; so that; therefore; waters; wave; waves; whence; where; where / from which; whereby; whereupon; with which
onde	Whence; from which; whence; whereby
ondeggiare	surges; sways; to wave; undulated
ondo	from which; of whom; whence; whereby; wherefore; wherewith
ondoso	wavy
onestà	honesty
onestade	Honesty; honesty
onestamente	honestly
onestare	to make honest
onesto	honest; honorable; most honest; proper
onnipotente	omnipotent
onoran	they honor
onoranza	honor
onorare	I honor; honored; honors; they honor; they honored; to honor
onorato	honored
onore	honor; honors
Onorio	Honorius
onoro	I honor
onta	insult; shame
onte	insults; offenses; shame; shameful deeds; shames
onusto	laden
opaco	opaque
openione	opinion; opinions
opera	deed; deeds; work
operare	to operate; worked
operario	workers
opima	rich
opimo	rich
opinion	opinion; opinions
opinione	opinion
oportuno	opportune; suitable; timely
opporre	oppose; opposed; opposes; to compare; to oppose; to oppose to him; you oppose
opporso	to oppose
opportuno	suitable
opposto	opposed
oppressa	oppressed
oppresso	oppressed
opprima	oppresses; overwhelms
opprimere	oppress; oppressed; oppresses
opra	deed; deeds; operation; work; works
Oprar	to operate
oprare	acting; doing; to do; to use; to work; works
oprire	works
or	Now; and; gold; hour; if; now; of gold; or; than; time
ora	Now; an hour; at once; at the same time; from hour to hour; hour; hours; now; than; time
oracol	oracle
oramai	by now
Oran	Oran; Orans; of Oran
orandare	praying
orando	praying
Orano	Oran
òrare	breeze
oratore	orator; orators
Orazio	Horatius
orazion	prayer; prayers
orazione	prayer; prayers
orba	blind
orbi	blind
orbo	bereft
orca	orca; orca (sea monster); orca (the mythological sea monster); orca (the sea monster); orcas; the orcas
ordigno	device; devices
ordillo	arranged
ordinare	arranged; ordained; ordered; orders; planned; to order; to prepare
ordinato	ordered
ordine	arrangement; command; formation; order; orders; rank; ranks
ordir	to devise
ordire	I weave; arranged; plots; to weave; weaves; woven
ordito	woven
orecchia	ear; ears
orecchio	ear; ears
Oreste	Orestes
orezzo	coolness
orfano	orphans
Orfeo	Orpheus
Orgagna	of Orgagna
Orghetto	little bear
orgoglio	pride
orgoglioso	proud
oricalco	brass (trumpets); brass horns
oriental	eastern
orientale	eastern
Oriente	East; Orient; east
origin	origin
origine	origin
origliere	pillows
oriuole	clock
orizzon	horizon
orizzonte	horizon
Orlando	Orlando; Orlando (a proper name, the character Roland); Orlando (personal name); Orlando (proper name); Orlando (proper name, i.e., Roland); Orlando (proper name, the character Roland); Orlando (the character's name); Orlando (the name of the character, i.e., Roland); Orlando's; Roland
orlo	edge
orma	footprints; footsteps; trace; traces; track; tracks
ormai	by now; now
Ormida	Ormida
ornamento	ornament; ornaments
ornare	adorn; adorned; adorns; to adorn; will adorn; will adorn herself; will adorn themselves
ornasto	adorned
ornato	adorned; adornment; ornament; ornamented; ornaments; ornate
orni	ash trees
orno	ash tree
ornollo	adorned it
oro	Gold; gold; golden age; prayed
Orologi	clocks
Oronte	Orontes
Orontea	Orontea; Orontea (proper name)
orrendere	horrendous
orrendo	horrendous; horrible; horrific
orribil	horrible
orribile	horrible
orribilmente	horribly
orrido	horrible; horrid
Orrigille	Orrigille; Orrigille (a proper name); of Orrigille
Orril	Orril
Orrilo	Horrible; Orrilo
orrore	horror
orsa	bears; she-bear
Orse	Bears; Bears (constellation)
orsi	bears
orso	bear; bears
orsù	Come on
Orti	gardens
orto	garden
orza	larboard; port (side); tack; tack (nautical term referring to the side toward the wind); the windward side; to the windward; to the windward side; to windward; windward side
orzo	barley
osare	dare; dared; dares; daring; would dare
osassiere	dared
osbergo	armor; armors; hauberk
oscurare	darkening; to darken; to obscure
oscuro	dark; darken; darkens; darkest; darkness; obscure
Osonia	Osonia
ospite	guests
ospizio	hospitality
ossame	bones
ossedion	siege
osservanza	observance
osservare	observed; observes; observing; to observe; was observing
osservazion	observation
osso	bone; bones
osta	army; host; innkeeper
ostante	withstanding
ostare	hosts; innkeepers; to hinder; to oppose; withstands
ostel	hostel; inn
ostello	dwelling; hostel; inn; lodging
Ostericche	Austria
ostia	Ostia; host
ostier	innkeeper
ostiero	innkeeper
ostil	hostile
ostinare	obstinate
ostinata	stubborn
ostinato	obstinate; stubborn
ostinazion	obstinacy
ostro	purple; south wind
ostro—silocco	south-southeast wind
Oto	Otto
Otobon	Ottobuono
Oton	Oton; Otto
Otone	Otho; Otto
Otonlei	Otonlei
otta	time
ottanta	eighty
ottantamila	Eighty thousand; eighty thousand
ottantesimo	eightieth
Ottavio	Octavian
ottavo	eighth
ottenere	obtain; obtained; obtains; to obtain
ottenuto	obtained
ottimo	best; excellent
otto	eight
ottobre	October
Ottonlei	of Ottonlei
ove	Where; where; wherever
over	or
ovile	sheepfold
ovo	egg
ovunque	everywhere; wherever
ozi	leisures
ozio	Idleness; idleness; leisure
Pace	Peace; in peace; peace
pacificare	to make peace
pacifico	peaceful
paco	peace
padella	frying pan
padiglion	pavilion; pavilions; tent; tents
padiglione	pavilion; pavilions; tent; tents
Padova	Padua
padre	Father; father; fathers
padron	captain; master; master's
padrona	mistress
padrone	captain; master; masters
Padua	Padua
paesan	countryman; native
paesana	countrywoman
paesane	countrymen
paesano	countryman
paese	countries; country; countryside; homeland; land; region; regions
Pafo	Paphos
paga	pay
pagan	Pagan; pagan; pagans; the pagan
pagana	pagan
paganesmo	paganism
Pagania	Paganism; pagan land; paganism
pagano	pagan; pagans
pagare	Pagan; pagan; paid; pay; pays; the pagan; to pay; to pay for it
pagato	paid
paggio	page; pages
paglia	straw
paia	may appear; may seem; seem
paiare	seem; seems
paio	I seem; pair; seem
pal	stake
paladin	knight; knights; paladin; paladins
paladino	knight; knights; paladin; paladins
palafren	palfrey; steed
palafreno	palfrey; steed
palage	palaces
palagio	palace
palato	palate
Palavigine	Palavicini (feminine plural)
palazzo	palace; palaces
palco	balconies; ceiling; ceilings; floors; galleries; platform; stages
paledere	reveals
Palenza	Palencia
palesare	to reveal
palese	be revealed; clear; evident; in the open; make known; public; reveals; visible; well-known
Palestina	Palestine
Palidon	Palidon
palischermo	boat; dinghy; lifeboat; longboat; small boat
palla	ball; balls
Pallade	Pallas; Pallas (Athena)
pallido	Pale; pale
pallio	cloak
palma	palm; palm (as a symbol of victory); palm (as in the palm of victory); palm (of victory); palm tree; palm trees; palm wood; palms
palme	palms
palmo	palm; palm (as a unit of measure); palm (unit of measure)
palo	poles; stake
palpare	feels; may touch
palpebre	eyelids
palpitante	palpitating
palude	marsh; marshes; swamp; swamps
palustre	marshy
pan	bread
panacea	panacea
pance	bellies
pancia	belly
pane	bread
Panfilia	Pamphylia
pania	birdlime
Pannizzato	Pannizzato (a proper name, likely referring to a person)
panno	at his side; cloth; clothes; cloths; garments
pannocchia	ear (of grain)
Pannoni	Pannonians
Pannonia	Pannonia
Pansa	Pansa
pantan	marsh; mud
pantano	mud; swamp
pantere	panthers
panziera	breastplate
panziron	breastplate
papa	pope
papasso	chaplain
papaver	poppy
papavero	poppy
papo	popes
par	I speak; It seems; Seems; appears; as; compared to; equal; equal to; equally; he/she spoke; it seemed; it seems; level; like; not; pair; par; seemed; seems; side; speak; speaks; spoke; step; that; to her; to make; to parry; with
paradiso	paradise
paragon	comparison; comparisons; paragon
paragone	comparison; paragon; proof
paramento	wall hanging
parare	parrying; to parry
Parca	Fate; Fates
parcere	seems
Parche	Fates
parco	sparing
parde	leopards
pardo	Pardo; leopard
pare	seemed
parea	it seemed; seemed
parean	seemed; they seemed
pareano	seemed
parecchio	several
pareggiare	equal; equaled; equalizes; equals; matched; to equal
pareggio	equal; equals
parentado	kinship
parente	relative; relatives
parere	It seemed; appeared; appears; can; equal; it seemed; it seems; it would seem; judgment; might seem; opinion; opinions; pair; seem; seemed; seeming; seems; she seemed; similar; suffers; they seemed; to appear; to seem; to seem to me; to seem to you; to show; would seem
parete	wall; walls
Pargli	It seemed to him
pargliare	it seems to him; to him
pargoletta	little girl
pargoletto	little birds; little child; little children
pari	equal; equally; equals; even; similar
Parigi	Paris
Parigin	Parisians
parigine	Parisian
Parigini	Parisians
parigino	Parisian
parimente	equally; likewise
parlamento	conversations; parliament; talks
parlare	I speak; had spoken; say; speak; speaking; speaks; speech; spoke; spoken; talk; they talk; to speak; was speaking
parlarme	to speak to me
parlaro	speeches
parlere	speaks
Parma	Parma
parmare	it seems to me; seems to me
parme	I seem; It seems to me; it seems; it seems to me; seems; seems to me
parmere	seems
Parmi	It seems to me
Parmigiano	Parmesan
parmo	it seems to me
Parnasso	Parnassus
parne	seems
paro	beside; equal; even; match; pair
parola	speech; word; words
paroletta	little words
parrare	will appear; will seem
Parrasio	Parrhasius
parria	would seem
parriare	would seem
parrio	would appear
partare	leave
parte	aside; departs; direction; divide; in detail; in part; leaves; light; on behalf of; part; partly; parts; party; place; places; region; regions; share; side; sides; splits
partecipe	Participant
parteggio	take sides
partendere	he left; leaves
partenza	departure
partiare	they left
participare	to be shared
participaron	shared
participe	participant
partigiano	supporters
partire	depart; departed; departing; departs; departure; divided; divides; dividing; he left; he/she departed; leave; leaves; leaving; left; part; parting; place; separated; separates; sharing; side; split; splits; splitting; they leave; they left; to break off; to depart; to divide; to leave; to leave from there; to separate; to split; to withdraw; turned; was leaving; will leave; you depart
Partissi	left
partita	departed; departure
partito	agreement; choice; condition; course of action; decision; departed; divided; having departed; offers; options; plan; plans; plight; proposal; terms; the choice
parto	birth; childbirth; leave; offspring
partorre	gave birth; gave birth to
parturire	they give birth to; to give birth; to give birth to
paruta	appeared; seemed
parve	appeared; seemed
parverare	seemed
parvere	seemed
parvire	they seemed
pasare	it seemed to me
pascare	may feed; may graze; they may graze
pasceano	were grazing
pasceo	was grazing
pascer	to feed; to graze
pascere	they were feeding; to feed; to graze; was grazing
paschi	pastures
pasciare	feed
pasciere	fed
pascire	feeds; grazes; grazing
pasco	pasture
Pasife	Pasiphae
passaggio	passage
passare	Passing; cross; crossed; crosses; crossing; gone; had passed; having crossed; having passed; may pass; may surpass; might pass; pass; passed; passed through; passes; passes away; passes through; passing; past; pierced; pierces; steps; surpassed; surpasses; to cross; to go beyond; to pass; to pass through; to pierce; was passing; will pass; will surpass; you may go
passata	past
passato	passed; past; pierced
passeggiare	walks
passiare	let us pass
passion	passion
passione	affliction; passion; passions
passire	crosses; disheveled; may pass; pace; passes; step; we cross
passo	May (someone) pass; crossing; he may pass; pace; pass; passage; passes; path; step; steps
pasta	dough
pasto	food; meal
pastor	shepherd; shepherdess; shepherds
pastorale	pastoral
Pastore	Shepherd; shepherd; shepherds
pastorel	shepherd
pastura	pasture
pata	suffers
patente	open
pater	fatherly; paternal
paterno	paternal
patia	suffered; was suffering
patian	suffered
patimo	suffer
patire	I suffer; I will suffer; endure; suffer; suffered; to endure; to suffer; was suffering; will suffer
patiron	suffered
patischinare	suffer
patre	father
patria	fatherland; homeland
patriarca	patriarch
patrio	native; paternal
patrocinio	patronage
Patròclo	Patroclus
patron	captain; master; masters
patrona	mistress
patrone	master; masters; patrons
patto	agreement; agreements; by agreement; condition; conditions; deal; pact; terms
pattolo	Pactolus
Paulo	Paul
paura	fear; fears
pauroso	fearful
pausa	pause
paventare	fears
pavente	fear
paventoso	frightening
Pavia	Pavia
pavimento	floor; floors
pazienza	patience
pazzia	Madness; follies; madness
pazzo	Mad; crazy; mad; madman; madmen; madness
pecca	sins
peccare	I sinned; to sin
peccato	sin; sinned; sins
peccator	sinner
peccatore	sinner; sinners
pecchia	bees
pece	pitch
pecina	pitch
pecora	sheep
pedestre	on foot
pedone	foot soldiers; infantryman; infantrymen; on foot
peggio	worse; worst
peggiore	worse; worst
pegne	pledges
pegno	pledge
pei	by the; for the; through the
pel	By; For; Through; along; along the; by; by the; for; for the; fur; hair; of hair; the same; through; through the
pelago	sea
pelare	I pulled out his; plucked
pelarglere	to pluck him
pelegrin	pilgrim
pelestino	Palestinian
pelle	skin; skins
pellegrine	foreign
pellegrino	rare
pelo	fur; hair; skin
peltro	pewter
Pembrozia	Pembrozia
pena	barely; difficulty; fear; from pain; hardly; pain; pains; penalties; penalty; punishment; scarcely; sorrow; sorrows; suffering; sufferings; torment; torments
penare	to suffer
pendente	hanging
pendere	hang; hanging; hangs; hung; to hang
pendice	slope; slopes
penello	with a brush
Penelope	Penelope
Penelopea	Penelope
penètrare	penetrated; penetrates; to penetrate
penitenza	penance; repentance
penna	feather; feathers; pen; quill; tip; wing; wings
pennato	winged
pennel	paintbrush
pennello	brush; brushes
pennese	sailors
pennon	banner
pennoncello	pennant; small pennon
pennuta	feathered
pennuto	feathered
penoso	painful
